,Brand,Model,ROM,RAM,OS,Screen size,Dual Sim,Expandable Memory,5G,Fingerprint Sensor,Price
14709,Xiaomi,Redmi Note 8,128.0,3.0,Android,6.3,1,1,0,1,28000
14710,Apple,iPhone 7,128.0,2.0,iOS,4.7,0,0,0,0,28000
14711,Samsung,Galaxy A50,64.0,4.0,Android,6.4,1,1,0,1,28000
14712,Huawei,Y6p,64.0,3.0,Android,6.3,1,1,0,1,28000
14713,Huawei,Y7a,128.0,4.0,Android,6.67,1,1,0,1,28000
14714,Samsung,Galaxy M02s,128.0,3.0,Android,6.5,1,1,0,1,28000
14715,Xiaomi,Redmi 8,128.0,4.0,Android,6.22,1,1,0,1,28000
14716,Xiaomi,Redmi Note 8,64.0,3.0,Android,6.3,0,0,0,0,28000
14717,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,0,28000
14718,Xiaomi,Redmi Note 8,64.0,3.0,Android,6.3,1,1,0,1,28000
14719,Samsung,Galaxy A03s,64.0,3.0,Android,6.5,1,1,0,1,28000
14720,Xiaomi,Redmi Note 9,128.0,6.0,Android,6.53,1,1,0,1,28000
14721,Oppo,A53,64.0,4.0,Android,6.5,0,0,0,0,28000
14722,Samsung,Galaxy A03s,64.0,3.0,Android,6.5,1,0,0,1,28000
14723,Samsung,Galaxy M12,128.0,3.0,Android,6.5,1,0,0,1,28000
14724,Huawei,Nova 3i,128.0,4.0,Android,6.3,1,1,0,1,28000
14725,Sony,Xperia Z3,64.0,3.0,Android,5.2,0,1,0,1,28000
14726,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,1,28000
14727,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,1,28000
14728,Samsung,Galaxy M02s,64.0,3.0,Android,6.5,1,1,0,1,28000
14729,Infinix,Hot 10,64.0,3.0,Android,6.78,1,1,0,1,28000
14730,Xiaomi,Redmi Note 8,32.0,3.0,Android,6.3,1,1,0,1,28000
14731,Apple,iPhone 7,32.0,2.0,iOS,4.7,0,0,0,1,28000
14732,Sony,Xperia Z3,64.0,3.0,Android,5.2,0,1,0,1,28000
14733,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,1,28000
14734,Vivo,Y20,64.0,3.0,Android,6.51,0,0,0,1,28000
14735,Samsung,Galaxy A70,64.0,6.0,Android,6.7,1,1,0,0,28000
14736,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,1,0,1,28000
14737,Xiaomi,Poco M3,64.0,4.0,Android,6.53,0,0,0,0,28000
14738,Huawei,Y9 Prime,128.0,4.0,Android,6.59,1,1,0,1,28000
14739,Samsung,Galaxy M02s,128.0,3.0,Android,6.5,0,0,0,0,28000
14740,Xiaomi,Poco M3,128.0,4.0,Android,6.53,0,0,0,0,28000
14741,Samsung,Galaxy M21,128.0,6.0,Android,6.4,1,1,0,1,28000
14742,Samsung,Galaxy A50,64.0,4.0,Android,6.4,0,0,0,0,28000
14743,Oppo,A12,64.0,3.0,Android,6.22,1,1,0,1,28000
14744,Xiaomi,Redmi 9,64.0,3.0,Android,6.53,1,1,0,1,28000
14745,Xiaomi,Poco M3,64.0,4.0,Android,6.53,1,1,0,1,28000
14746,Vivo,S1,64.0,4.0,Android,6.38,1,1,0,0,28000
14747,Nokia,G10,64.0,3.0,Android,6.52,1,1,0,1,28000
14748,Apple,iPhone 6 Plus,64.0,1.0,iOS,5.5,0,0,0,1,28000
14749,Huawei,Y9 Prime,128.0,4.0,Android,6.59,1,1,0,1,28000
14750,Apple,iPhone 6S,128.0,2.0,iOS,4.7,0,0,0,1,28000
14751,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,1,28001
14752,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,1,28001
14753,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,1,0,1,28001
14754,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,1,28002
14755,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,1,0,1,28002
14756,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,1,0,1,28002
14757,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,1,28004
14758,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,1,0,1,28004
14759,LG,G7 ThinQ,64.0,6.0,Android,6.1,0,0,0,0,28008
14760,LG,G7 ThinQ,64.0,6.0,Android,6.1,0,0,0,0,28010
14761,LG,G7 ThinQ,64.0,6.0,Android,6.1,0,0,0,0,28012
14762,LG,G7 ThinQ,64.0,6.0,Android,6.1,0,0,0,0,28045
14763,LG,G7 ThinQ,64.0,6.0,Android,6.1,0,0,0,0,28100
14764,LG,G7 ThinQ,64.0,6.0,Android,6.1,0,0,0,0,28100
14765,LG,G7 ThinQ,64.0,6.0,Android,6.1,0,0,0,0,28100
14766,Samsung,Galaxy A03s,64.0,3.0,Android,6.5,1,1,0,1,28200
14767,Sony,Xperia Z3,64.0,3.0,Android,5.2,0,1,0,1,28300
14768,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,1,0,1,28386
14769,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,1,0,1,28389
14770,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,1,0,1,28397
14771,Sony,Xperia Z3,64.0,3.0,Android,5.2,0,1,0,1,28400
14772,Sony,Xperia Z3,64.0,3.0,Android,5.2,0,1,0,1,28400
14773,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,1,0,1,28402
14774,Sony,Xperia Z3,64.0,3.0,Android,5.2,0,1,0,1,28407
14775,Sony,Xperia Z3,64.0,3.0,Android,5.2,0,1,0,1,28410
14776,Sony,Xperia XZ,64.0,3.0,Android,5.2,0,1,0,1,28425
14777,Sony,Xperia XZ,64.0,3.0,Android,5.2,0,1,0,1,28435
14778,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,1,0,1,28445
14779,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,1,0,1,28450
14780,Sony,Xperia Z3,64.0,3.0,Android,5.2,0,1,0,1,28455
14781,Sony,Xperia Z3,64.0,3.0,Android,5.2,0,1,0,1,28455
14782,Sony,Xperia XZ,64.0,3.0,Android,5.2,0,1,0,1,28455
14783,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,1,0,1,28455
14784,Sony,Xperia Z3,64.0,3.0,Android,5.2,0,1,0,1,28470
14785,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,1,0,1,28476
14786,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,1,0,1,28485
14787,Sony,Xperia Z3,64.0,3.0,Android,5.2,0,1,0,1,28488
14788,Sony,Xperia Z3,64.0,3.0,Android,5.2,0,1,0,1,28490
14789,Nokia,5.3,64.0,3.0,Android,6.55,1,1,0,1,28490
14790,Sony,Xperia XZ 3,64.0,4.0,Android,6.0,0,1,0,1,28493
14791,Sony,Xperia Z3,64.0,3.0,Android,5.2,0,1,0,1,28494
14792,Sony,Xperia Z3,64.0,3.0,Android,5.2,0,1,0,1,28496
14793,Sony,Xperia Z3,64.0,3.0,Android,5.2,0,1,0,1,28497
14794,Sony,Xperia XZ 3,64.0,4.0,Android,6.0,0,1,0,1,28497
14795,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,1,0,1,28497
14796,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,1,0,1,28497
14797,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,1,0,1,28498
14798,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,1,28498
14799,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,1,0,1,28498
14800,Sony,Xperia Z3,64.0,3.0,Android,5.2,0,1,0,1,28499
14801,Sony,Xperia Z3,64.0,3.0,Android,5.2,0,1,0,1,28499
14802,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,1,0,1,28499
14803,Sony,Xperia XZ 3,64.0,4.0,Android,6.0,0,1,0,1,28499
14804,Sony,Xperia Z3,64.0,3.0,Android,5.2,0,1,0,1,28499
14805,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,1,0,1,28499
14806,Xiaomi,Poco M3,64.0,4.0,Android,6.53,0,0,0,1,28500
14807,Samsung,Galaxy A70,64.0,6.0,Android,6.7,0,0,0,0,28500
14808,Apple,iPhone 6 Plus,64.0,1.0,iOS,5.5,0,0,0,1,28500
14809,Samsung,Galaxy A03s,64.0,3.0,Android,6.5,1,1,0,1,28500
14810,Realme,C21Y,64.0,3.0,Android,6.5,1,0,0,1,28500
14811,Sony,Xperia Z3,64.0,3.0,Android,5.2,0,0,0,0,28500
14812,Huawei,Y7p,64.0,4.0,Android,6.39,0,1,0,1,28500
14813,Apple,iPhone 6S,64.0,2.0,iOS,4.7,1,1,0,1,28500
14814,Apple,iPhone 6S Plus,16.0,2.0,iOS,5.5,0,0,0,1,28500
14815,Apple,iPhone 6S,16.0,2.0,iOS,4.7,0,0,0,0,28500
14816,Sony,Xperia Z3,64.0,3.0,Android,5.2,0,0,0,0,28500
14817,Sony,Xperia Z3,64.0,3.0,Android,5.2,0,0,0,1,28500
14818,Huawei,Nova 3i,64.0,4.0,Android,6.3,1,1,0,1,28500
14819,Huawei,P30 Lite,64.0,4.0,Android,6.15,1,1,0,1,28500
14820,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,1,28500
14821,Samsung,Galaxy M02s,64.0,3.0,Android,6.5,1,0,0,0,28500
14822,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,0,28500
14823,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,0,28500
14824,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,1,28500
14825,Xiaomi,Poco M3,64.0,4.0,Android,6.53,1,1,0,1,28500
14826,Xiaomi,Redmi 9t,64.0,4.0,Android,6.53,0,0,0,0,28500
14827,Xiaomi,Mi 8 lite,64.0,4.0,Android,6.26,1,1,0,1,28500
14828,Sony,Xperia Z3,64.0,3.0,Android,5.2,0,0,0,0,28500
14829,Apple,iPhone 6S,32.0,2.0,iOS,4.7,0,0,0,0,28500
14830,Apple,iPhone 6S,32.0,2.0,iOS,4.7,1,1,0,1,28500
14831,Sony,Xperia Z3,64.0,3.0,Android,5.2,0,0,0,0,28500
14832,Vivo,Y12,64.0,4.0,Android,6.35,1,1,0,1,28500
14833,Samsung,Galaxy M02s,64.0,3.0,Android,6.5,1,1,0,0,28500
14834,Sony,Xperia Z3,64.0,3.0,Android,5.2,0,0,0,0,28500
14835,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,1,0,1,28500
14836,Huawei,Nova 2,128.0,4.0,Android,5.0,0,0,0,0,28500
14837,Apple,iPhone 6S,32.0,2.0,iOS,4.7,0,0,0,1,28500
14838,Xiaomi,Redmi Note 8,64.0,3.0,Android,6.3,1,1,0,1,28500
14839,Xiaomi,Redmi 9C,64.0,2.0,Android,6.53,1,1,0,1,28500
14840,Sony,Xperia Z3,64.0,3.0,Android,5.2,0,0,0,0,28500
14841,Sony,Xperia Z3,64.0,3.0,Android,5.2,0,0,0,0,28500
14842,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,1,28500
14843,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,1,28500
14844,Xiaomi,Poco M3,64.0,4.0,Android,6.53,1,1,0,1,28500
14845,Xiaomi,Redmi 9,64.0,3.0,Android,6.53,1,0,0,1,28500
14846,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,0,28500
14847,Infinix,Hot 10,64.0,3.0,Android,6.78,1,0,0,1,28500
14848,Huawei,Y7a,128.0,4.0,Android,6.67,0,1,0,1,28500
14849,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,1,0,0,28500
14850,Apple,iPhone 7,128.0,2.0,iOS,4.7,0,0,0,0,28500
14851,Apple,iPhone 6S Plus,32.0,2.0,iOS,5.5,0,1,0,1,28500
14852,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,1,28500
14853,Samsung,Galaxy A50,64.0,4.0,Android,6.4,1,1,0,1,28500
14854,Sony,Xperia Z3,64.0,3.0,Android,5.2,0,0,0,0,28500
14855,Huawei,Y7p,64.0,4.0,Android,6.39,1,1,0,1,28500
14856,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,1,0,1,28500
14857,Xiaomi,Redmi Note 8,64.0,3.0,Android,6.3,1,0,0,1,28500
14858,Huawei,Y7p,64.0,4.0,Android,6.39,1,1,0,1,28500
14859,Xiaomi,Poco M3,128.0,4.0,Android,6.53,1,1,0,1,28500
14860,Xiaomi,Redmi 9,128.0,3.0,Android,6.53,1,1,0,1,28500
14861,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,1,28500
14862,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,1,28500
14863,Sony,Xperia Z3,64.0,3.0,Android,5.2,0,0,0,0,28500
14864,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,0,28500
14865,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,0,28500
14866,Sony,Xperia Z3,64.0,3.0,Android,5.2,0,0,0,0,28500
14867,Xiaomi,Redmi 9C,128.0,2.0,Android,6.53,1,1,0,1,28500
14868,Vivo,Y12s,32.0,3.0,Android,6.51,1,1,0,1,28500
14869,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,1,28500
14870,Samsung,Galaxy S8,64.0,4.0,Android,5.8,0,1,0,1,28500
14871,Realme,C15,64.0,4.0,Android,6.5,0,0,0,0,28500
14872,Xiaomi,Redmi Note 8,64.0,3.0,Android,6.3,1,1,0,1,28500
14873,Samsung,Galaxy A50,64.0,4.0,Android,6.4,1,1,0,1,28500
14874,Vivo,Y20,64.0,3.0,Android,6.51,0,0,0,0,28500
14875,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,1,28500
14876,Samsung,Galaxy M02s,64.0,3.0,Android,6.5,1,1,0,0,28500
14877,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,0,28500
14878,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,0,28500
14879,Xiaomi,Redmi Note 8,64.0,3.0,Android,6.3,1,1,0,1,28500
14880,Sony,Xperia Z3,64.0,3.0,Android,5.2,0,1,0,1,28500
14881,Huawei,Y9 Prime,128.0,4.0,Android,6.59,1,1,0,1,28500
14882,Apple,iPhone 6S,128.0,2.0,iOS,4.7,0,0,0,0,28500
14883,Sony,Xperia XZ,64.0,3.0,Android,5.2,1,1,0,1,28500
14884,Oppo,A5,64.0,3.0,Android,6.5,1,1,0,1,28500
14885,Xiaomi,Redmi Note 8,64.0,3.0,Android,6.3,1,1,0,1,28500
14886,Apple,iPhone 6,64.0,1.0,iOS,4.7,0,1,0,1,28500
14887,Apple,iPhone 6S,256.0,2.0,iOS,4.7,0,0,0,0,28500
14888,Apple,iPhone 6S,128.0,2.0,iOS,4.7,0,0,0,0,28500
14889,Apple,iPhone 7 Plus,128.0,3.0,iOS,5.5,0,0,0,0,28500
14890,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,0,28500
14891,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,0,28500
14892,Oppo,A15,32.0,3.0,Android,6.52,1,1,0,1,28500
14893,Apple,iPhone 6S,32.0,2.0,iOS,4.7,0,0,0,0,28500
14894,Apple,iPhone 6S,256.0,2.0,iOS,4.7,0,0,0,0,28500
14895,Sony,Xperia Z3,64.0,3.0,Android,5.2,1,1,0,1,28500
14896,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,0,28500
14897,Apple,iPhone 7,128.0,2.0,iOS,4.7,0,1,0,1,28500
14898,Xiaomi,Poco M3,128.0,4.0,Android,6.53,0,0,0,0,28500
14899,Apple,iPhone 6S,128.0,2.0,iOS,4.7,0,0,0,0,28500
14900,Apple,iPhone 6S,256.0,2.0,iOS,4.7,0,0,0,0,28500
14901,Xiaomi,Mi 8 lite,64.0,4.0,Android,6.26,1,1,0,1,28500
14902,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,0,28500
14903,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,0,28500
14904,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,0,28500
14905,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,1,28500
14906,Xiaomi,Poco M3,128.0,4.0,Android,6.53,0,0,0,0,28500
14907,Huawei,Y9 Prime,128.0,4.0,Android,6.59,0,0,0,0,28500
14908,Apple,iPhone 6S,128.0,2.0,iOS,4.7,0,0,0,0,28500
14909,Apple,iPhone 6S,32.0,2.0,iOS,4.7,0,0,0,0,28500
14910,Apple,iPhone 7,32.0,2.0,iOS,4.7,0,0,0,1,28500
14911,Sony,Xperia Z3,64.0,3.0,Android,5.2,0,1,0,1,28500
14912,Huawei,Y7a,128.0,4.0,Android,6.67,1,1,0,1,28500
14913,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,0,28500
14914,Apple,iPhone 6S,32.0,2.0,iOS,4.7,0,1,0,1,28500
14915,Huawei,Y9 Prime,128.0,4.0,Android,6.59,1,1,0,1,28500
14916,Apple,iPhone 6S,128.0,2.0,iOS,4.7,0,0,0,0,28500
14917,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,1,28500
14918,Apple,iPhone 6S,128.0,2.0,iOS,4.7,0,0,0,0,28500
14919,Apple,iPhone 7,32.0,2.0,iOS,4.7,1,1,0,1,28500
14920,Apple,iPhone 6S,32.0,2.0,iOS,4.7,0,0,0,0,28500
14921,Huawei,Y7a,128.0,4.0,Android,6.67,1,1,0,1,28500
14922,Apple,iPhone 6S,128.0,2.0,iOS,4.7,0,0,0,0,28500
14923,Apple,iPhone 6S,128.0,2.0,iOS,4.7,0,0,0,0,28500
14924,Apple,iPhone 6S,256.0,2.0,iOS,4.7,0,0,0,0,28500
14925,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,0,28500
14926,Sony,Xperia Z3,64.0,3.0,Android,5.2,0,1,0,1,28500
14927,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,0,28500
14928,Apple,iPhone 6S,32.0,2.0,iOS,4.7,0,0,0,0,28500
14929,Oppo,A15,32.0,3.0,Android,6.52,1,1,0,1,28500
14930,Apple,iPhone 7,32.0,2.0,iOS,4.7,0,0,0,1,28500
14931,Apple,iPhone 6S,256.0,2.0,iOS,4.7,0,0,0,0,28500
14932,Apple,iPhone 7,256.0,2.0,iOS,4.7,0,0,0,0,28500
14933,Huawei,Y Max,128.0,4.0,Android,7.12,1,1,0,1,28500
14934,Apple,iPhone 6S,128.0,2.0,iOS,4.7,0,0,0,0,28500
14935,Apple,iPhone 6S,32.0,2.0,iOS,4.7,1,0,0,1,28500
14936,Huawei,Y7p,64.0,4.0,Android,6.39,0,0,0,0,28500
14937,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,0,28500
14938,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,0,28500
14939,Samsung,Galaxy A30,64.0,3.0,Android,6.4,0,1,0,1,28500
14940,Xiaomi,Redmi 9,64.0,3.0,Android,6.53,1,1,0,1,28500
14941,Huawei,Y7a,128.0,4.0,Android,6.67,0,0,0,0,28500
14942,Apple,iPhone 7,128.0,2.0,iOS,4.7,0,1,0,1,28500
14943,Xiaomi,Redmi Note 8,64.0,3.0,Android,6.3,1,1,0,1,28500
14944,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,0,28500
14945,Oppo,A15,32.0,3.0,Android,6.52,1,1,0,1,28500
14946,Samsung,Galaxy A30 S,32.0,3.0,Android,6.4,1,1,0,1,28500
14947,Apple,iPhone 6S,256.0,2.0,iOS,4.7,0,0,0,0,28500
14948,Apple,iPhone 6S,256.0,2.0,iOS,4.7,0,0,0,0,28500
14949,Samsung,Galaxy M21,64.0,6.0,Android,6.4,1,1,0,1,28500
14950,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,0,28500
14951,Vivo,Y19,128.0,8.0,Android,6.53,1,1,0,1,28500
14952,Apple,iPhone 6S,128.0,2.0,iOS,4.7,0,0,0,0,28500
14953,Sony,Xperia XZ2 Premium,64.0,6.0,Android,5.8,0,1,0,1,28500
14954,Huawei,Y9 Prime,128.0,4.0,Android,6.59,0,1,0,1,28500
14955,Apple,iPhone 6S,128.0,2.0,iOS,4.7,0,0,0,1,28500
14956,Huawei,Y7a,128.0,4.0,Android,6.67,1,1,0,1,28500
14957,Apple,iPhone 6S,128.0,2.0,iOS,4.7,0,0,0,0,28500
14958,Apple,iPhone 6S,128.0,2.0,iOS,4.7,0,0,0,0,28500
14959,Huawei,Y7a,128.0,4.0,Android,6.67,1,0,0,0,28500
14960,Apple,iPhone 7,32.0,2.0,iOS,4.7,0,1,0,1,28500
14961,Apple,iPhone 6S,32.0,2.0,iOS,4.7,0,0,0,0,28500
14962,Xiaomi,Poco M3,128.0,4.0,Android,6.53,0,1,0,1,28500
14963,Xiaomi,Redmi Note 8,128.0,3.0,Android,6.3,1,1,0,1,28500
14964,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,1,0,1,28500
14965,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,0,28500
14966,Samsung,Galaxy M11,32.0,3.0,Android,6.4,1,1,0,1,28500
14967,Realme,C15,32.0,4.0,Android,6.5,1,1,0,1,28500
14968,Apple,iPhone 6S,128.0,2.0,iOS,4.7,0,0,0,0,28500
14969,Huawei,Y7a,128.0,4.0,Android,6.67,0,0,0,0,28500
14970,Apple,iPhone 6S,128.0,2.0,iOS,4.7,0,0,0,0,28500
14971,Apple,iPhone 7,32.0,2.0,iOS,4.7,0,0,0,1,28500
14972,Apple,iPhone 6S,32.0,2.0,iOS,4.7,0,0,0,1,28500
14973,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,0,28500
14974,Apple,iPhone 7,32.0,2.0,iOS,4.7,0,0,0,1,28500
14975,Apple,iPhone 6 Plus,32.0,1.0,iOS,5.5,0,1,0,1,28500
14976,Apple,iPhone 7,32.0,2.0,iOS,4.7,0,0,0,1,28500
14977,Apple,iPhone 6S,32.0,2.0,iOS,4.7,0,1,0,1,28500
14978,Sony,Xperia Z3,64.0,3.0,Android,5.2,0,1,0,1,28500
14979,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,1,28500
14980,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,0,28500
14981,Xiaomi,Redmi Note 9,64.0,6.0,Android,6.53,1,1,0,1,28500
14982,Apple,iPhone 6S Plus,64.0,2.0,iOS,5.5,0,1,0,1,28500
14983,Nokia,G10,64.0,3.0,Android,6.52,1,1,0,1,28500
14984,Sony,Xperia Z3,64.0,3.0,Android,5.2,0,0,0,0,28500
14985,Apple,iPhone 6S,256.0,2.0,iOS,4.7,0,0,0,0,28500
14986,Sony,Xperia Z3,64.0,3.0,Android,5.2,0,0,0,0,28500
14987,Sony,Xperia Z3,64.0,3.0,Android,5.2,0,0,0,0,28500
14988,Xiaomi,Redmi Note 8,64.0,3.0,Android,6.3,1,1,0,1,28500
14989,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,0,28500
14990,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,0,28500
14991,Apple,iPhone 6S Plus,64.0,2.0,iOS,5.5,1,1,0,1,28500
14992,Xiaomi,Redmi Note 9,64.0,6.0,Android,6.53,1,1,0,1,28500
14993,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,1,28500
14994,Sony,Xperia XZ,64.0,3.0,Android,5.2,1,1,0,1,28500
14995,Samsung,Galaxy M12,64.0,3.0,Android,6.5,1,1,0,1,28500
14996,Sony,Xperia Z3,64.0,3.0,Android,5.2,0,1,0,1,28500
14997,Samsung,Galaxy A03s,64.0,3.0,Android,6.5,1,1,0,1,28500
14998,Samsung,Galaxy A50,128.0,4.0,Android,6.4,1,1,0,1,28500
14999,Nokia,5.4,128.0,4.0,Android,6.39,1,1,0,1,28500
15000,Apple,iPhone 6S,128.0,2.0,iOS,4.7,0,0,0,0,28500
15001,Xiaomi,Redmi 9t,128.0,4.0,Android,6.53,1,1,0,1,28500
15002,Huawei,Y7a,128.0,4.0,Android,6.67,1,1,0,1,28500
15003,Apple,iPhone 6S,128.0,2.0,iOS,4.7,0,0,0,0,28500
15004,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,0,28500
15005,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,1,28500
15006,Vivo,Y12s,32.0,3.0,Android,6.51,1,0,0,1,28500
15007,Xiaomi,Poco M3,32.0,4.0,Android,6.53,0,0,0,1,28500
15008,Samsung,Galaxy M21,32.0,6.0,Android,6.4,1,1,0,1,28500
15009,Apple,iPhone 6S,128.0,2.0,iOS,4.7,0,0,0,0,28500
15010,Apple,iPhone 6S,128.0,2.0,iOS,4.7,0,0,0,1,28500
15011,Apple,iPhone 7,32.0,2.0,iOS,4.7,0,0,0,1,28500
15012,Apple,iPhone 6S,32.0,2.0,iOS,4.7,0,0,0,0,28500
15013,Samsung,Galaxy A50,64.0,4.0,Android,6.4,0,0,0,1,28500
15014,Samsung,Galaxy A30 S,64.0,3.0,Android,6.4,1,1,0,1,28500
15015,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,1,0,1,28500
15016,Apple,iPhone 6S,128.0,2.0,iOS,4.7,0,0,0,0,28500
15017,Sony,Xperia Z3,64.0,3.0,Android,5.2,0,1,0,1,28500
15018,Samsung,Galaxy A20s,64.0,4.0,Android,6.5,1,1,0,1,28500
15019,Apple,iPhone 6S,128.0,2.0,iOS,4.7,0,1,0,1,28500
15020,Apple,iPhone 6S,128.0,2.0,iOS,4.7,0,0,0,0,28500
15021,Samsung,Galaxy A20,32.0,3.0,Android,6.4,0,0,0,0,28500
15022,Samsung,Galaxy M02s,32.0,3.0,Android,6.5,0,0,0,0,28500
15023,Nokia,3.4,64.0,3.0,Android,6.39,1,1,0,1,28500
15024,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,0,28500
15025,Apple,iPhone 7,32.0,2.0,iOS,4.7,0,0,0,1,28500
15026,Huawei,Y9 Prime,128.0,4.0,Android,6.59,1,0,0,1,28500
15027,Oppo,A53,64.0,4.0,Android,6.5,0,0,0,0,28500
15028,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,0,28500
15029,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,0,28500
15030,Apple,iPhone 6S,64.0,2.0,iOS,4.7,1,1,0,1,28500
15031,Nokia,7.2,64.0,4.0,Android,6.3,1,0,0,1,28500
15032,Apple,iPhone 6 Plus,64.0,1.0,iOS,5.5,0,0,0,1,28500
15033,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,0,28500
15034,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,1,28500
15035,Huawei,P20,32.0,4.0,Android,5.8,0,0,0,0,28500
15036,Sony,Xperia Z3,64.0,3.0,Android,5.2,0,0,0,0,28500
15037,Samsung,Galaxy J4+,64.0,2.0,Android,6.0,1,0,0,0,28500
15038,Vivo,Y12s,32.0,3.0,Android,6.51,1,1,0,1,28500
15039,Samsung,Galaxy A50,64.0,4.0,Android,6.4,1,1,0,1,28500
15040,Apple,iPhone 6S,64.0,2.0,iOS,4.7,0,0,0,0,28500
15041,Apple,iPhone 6S,256.0,2.0,iOS,4.7,0,0,0,0,28500
15042,Samsung,Galaxy A50,256.0,4.0,Android,6.4,1,0,0,1,28500
