Brand,Model,ROM,RAM,OS,Screen size,Dual Sim,Expandable Memory,5G,Fingerprint Sensor,Price
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,No,38000
Xiaomi,Redmi Note 9S,,4,Android,6.67,Yes,No,No,Yes,38000
Samsung,Galaxy M31,128.0,6,Android,6.40,Yes,Yes,No,Yes,38000
Huawei,Y7a,128.0,4.0,Android,6.67,Yes,Yes,No,Yes,38000
Xiaomi,Redmi Note 10s,,4,Android,6.43,No,No,No,No,38000
Samsung,Galaxy M31,128.0,6,Android,6.40,No,No,No,No,38000
Samsung,Galaxy A12,128.0,2,Android,6.50,Yes,Yes,No,Yes,38000
Samsung,Galaxy A32,32.0,4,Android,6.40,No,No,Yes,No,38000
Apple,iPhone 7,32.0,2,iOS,4.70,No,No,No,No,38000
Huawei,P30 Lite,128.0,4.0,Android,6.15,Yes,Yes,No,Yes,38000
Vivo,S1,,4.0,Android,6.38,Yes,Yes,No,Yes,38000
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,No,38000
Xiaomi,Redmi Note 9S,128.0,4,Android,6.67,Yes,Yes,No,Yes,38000
Apple,iPhone 7,256.0,2,iOS,4.70,No,No,No,Yes,38000
Xiaomi,Pocophone F1,128.0,6,Android,6.18,Yes,Yes,No,Yes,38000
Huawei,Y7a,128.0,4.0,Android,6.67,Yes,Yes,No,Yes,38000
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,Yes,38000
Apple,iPhone 7,,2,iOS,4.70,No,Yes,No,Yes,38000
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,Yes,38000
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38000
Samsung,Galaxy A21s,,2,Android,6.50,No,No,No,Yes,38000
Apple,iPhone 7 Plus,,3,iOS,5.50,No,No,No,Yes,38000
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,Yes,38000
Huawei,Y7a,128.0,4.0,Android,6.67,Yes,Yes,No,Yes,38000
Oppo,A9,,4,Android,6.50,Yes,Yes,No,Yes,38000
Xiaomi,Poco X3,,6,Android,6.67,Yes,Yes,No,Yes,38000
Apple,iPhone 6S Plus,,2,iOS,5.50,No,No,No,No,38000
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,Yes,38000
Apple,iPhone 7,,2,iOS,4.70,No,No,No,Yes,38000
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,No,38000
Sony,Xperia 1 II,64.0,8,Android,6.50,Yes,Yes,No,Yes,38000
Oppo,A54,128.0,6,Android,6.51,Yes,Yes,No,Yes,38000
Huawei,Nova 7i,,8.0,Android,6.40,No,No,No,No,38000
Samsung,Galaxy M31,,6,Android,6.40,Yes,Yes,No,Yes,38000
Samsung,Galaxy A12,64.0,2,Android,6.50,Yes,Yes,No,Yes,38000
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,Yes,38000
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,Yes,38000
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,Yes,38000
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,Yes,38000
Apple,iPhone 7,,2,iOS,4.70,Yes,Yes,No,Yes,38000
Apple,iPhone 7,32.0,2,iOS,4.70,No,No,No,Yes,38000
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,Yes,38000
Apple,iPhone 7,,2,iOS,4.70,Yes,Yes,No,Yes,38000
Apple,iPhone 7,,2,iOS,4.70,Yes,Yes,No,Yes,38000
Samsung,Galaxy S9,,4,Android,5.80,No,No,No,No,38000
Apple,iPhone 7,,2,iOS,4.70,No,No,No,No,38000
Apple,iPhone 7 Plus,128.0,3,iOS,5.50,Yes,Yes,No,Yes,38000
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,Yes,38000
Oppo,A54,128.0,6,Android,6.51,Yes,Yes,No,Yes,38000
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,Yes,38000
Xiaomi,Redmi Note 9 Pro,,6,Android,6.67,No,No,No,No,38000
Apple,iPhone 7,,2,iOS,4.70,No,No,No,Yes,38000
Apple,iPhone 7,32.0,2,iOS,4.70,No,No,No,Yes,38000
Samsung,Galaxy M21,128.0,6,Android,6.40,No,No,No,No,38000
Sony,Xperia 1 II,64.0,8,Android,6.50,No,No,No,No,38000
Xiaomi,Redmi Note 10,64.0,6,Android,6.43,Yes,Yes,No,Yes,38000
Apple,iPhone 7,32.0,2,iOS,4.70,No,No,No,Yes,38000
Apple,iPhone 7,,2,iOS,4.70,No,No,No,Yes,38000
Samsung,Galaxy S9,64.0,4,Android,5.80,No,Yes,No,Yes,38000
Huawei,Nova 7i,,8.0,Android,6.40,No,No,No,No,38000
Apple,iPhone 7,,2,iOS,4.70,No,Yes,No,Yes,38000
Apple,iPhone 7 Plus,32.0,3,iOS,5.50,No,No,No,Yes,38000
Xiaomi,Redmi Note 9S,,4,Android,6.67,Yes,Yes,No,Yes,38000
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38000
Apple,iPhone 7,32.0,2,iOS,4.70,No,No,No,Yes,38000
Xiaomi,Redmi Note 9S,,4,Android,6.67,Yes,Yes,No,Yes,38000
Samsung,Galaxy Note 8,64.0,6,Android,6.30,Yes,No,No,Yes,38000
Apple,iPhone 6S,,2,iOS,4.70,No,No,No,Yes,38000
Samsung,Galaxy S8+,,4,Android,6.20,No,Yes,No,Yes,38000
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,Yes,38000
Xiaomi,Redmi Note 8 Pro,,8,Android,6.53,No,No,No,No,38000
Samsung,Galaxy A12,128.0,2,Android,6.50,Yes,Yes,No,Yes,38000
Samsung,Galaxy M21,128.0,6,Android,6.40,Yes,Yes,No,Yes,38000
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,Yes,38000
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38000
Samsung,Galaxy A21s,64.0,2,Android,6.50,Yes,Yes,No,Yes,38000
Samsung,Galaxy S9,,4,Android,5.80,No,No,No,No,38000
Xiaomi,Redmi Note 8 Pro,128.0,8,Android,6.53,Yes,Yes,No,Yes,38000
Samsung,Galaxy A51,,4,Android,6.50,Yes,Yes,No,Yes,38000
Xiaomi,Redmi 9t,,4,Android,6.53,Yes,Yes,No,Yes,38000
Samsung,Galaxy A31,,4,Android,6.40,Yes,Yes,No,Yes,38000
Huawei,Nova 7i,,8.0,Android,6.40,Yes,No,No,Yes,38000
Huawei,Nova 7i,128.0,8.0,Android,6.40,Yes,Yes,No,Yes,38000
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,Yes,38000
Oppo,A9,,4,Android,6.50,Yes,Yes,No,Yes,38000
Apple,iPhone 8,,2,iOS,4.70,No,No,No,Yes,38000
Apple,iPhone 7,,2,iOS,4.70,No,No,No,No,38000
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,Yes,38000
Google,Pixel 3,,4,Android,5.50,No,No,No,Yes,38000
Xiaomi,Redmi Note 9 Pro,,6,Android,6.67,Yes,Yes,No,Yes,38000
Huawei,Nova 7i,128.0,8.0,Android,6.40,Yes,Yes,No,Yes,38000
Samsung,Galaxy A50 S,,4,Android,6.40,Yes,Yes,No,Yes,38000
Samsung,Galaxy M31,,6,Android,6.40,Yes,Yes,No,Yes,38000
LG,V40,128.0,6.0,Android,6.40,No,No,No,No,38000
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38000
Apple,iPhone 7,,2,iOS,4.70,No,No,No,No,38000
Huawei,Nova 7i,,8.0,Android,6.40,No,No,No,No,38000
Apple,iPhone 7,,2,iOS,4.70,No,No,No,No,38000
Samsung,Galaxy A9,128.0,6,Android,6.30,No,No,No,No,38000
Huawei,Nova 7i,128.0,8.0,Android,6.40,Yes,Yes,No,Yes,38000
Xiaomi,Redmi Note 9S,,4,Android,6.67,Yes,Yes,No,Yes,38200
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38250
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38250
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38292
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38295
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38299
Xiaomi,Redmi 10,128.0,4,Android,6.50,No,No,No,No,38300
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38300
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,No,38300
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38399
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38400
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38401
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38401
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38405
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38420
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38420
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,Yes,38490
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38491
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38491
Apple,iPhone 7,,2,iOS,4.70,No,Yes,No,Yes,38493
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38495
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38496
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38497
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38498
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38498
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,No,38498
Apple,iPhone 6S Plus,64.0,2,iOS,5.50,No,No,No,No,38499
Apple,iPhone 7,,2,iOS,4.70,No,No,No,Yes,38499
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38499
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38499
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,No,38499
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,Yes,38500
Xiaomi,Redmi Note 10,128.0,6,Android,6.43,Yes,Yes,No,Yes,38500
Apple,iPhone 7,,2,iOS,4.70,No,No,No,No,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,Yes,38500
Xiaomi,Redmi Note 9 Pro,128.0,6,Android,6.67,Yes,Yes,No,Yes,38500
Samsung,Galaxy S9,,4,Android,5.80,Yes,Yes,No,Yes,38500
Apple,iPhone 7,,2,iOS,4.70,No,No,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,Yes,Yes,No,Yes,38500
Apple,iPhone 7,,2,iOS,4.70,No,No,No,No,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,Yes,38500
Xiaomi,Redmi Note 9S,,4,Android,6.67,Yes,Yes,No,Yes,38500
Samsung,Galaxy A21s,,2,Android,6.50,Yes,No,No,Yes,38500
Xiaomi,Redmi Note 9,128.0,6,Android,6.53,Yes,Yes,No,Yes,38500
Apple,iPhone 7,,2,iOS,4.70,No,No,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,Yes,Yes,No,Yes,38500
OnePlus,5T,64.0,8,Android,6.01,No,No,No,No,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,No,38500
Huawei,Nova 7i,128.0,8.0,Android,6.40,No,No,No,No,38500
Apple,iPhone 8,,2,iOS,4.70,No,No,No,No,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,Yes,38500
Samsung,Galaxy S8,64.0,4,Android,5.80,No,No,No,No,38500
Apple,iPhone 7,,2,iOS,4.70,Yes,Yes,No,Yes,38500
Realme,C15,64.0,4.0,Android,6.50,Yes,Yes,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,Yes,38500
Xiaomi,Redmi Note 9 Pro,,6,Android,6.67,Yes,No,No,Yes,38500
Apple,iPhone 7,,2,iOS,4.70,Yes,Yes,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,Yes,38500
Google,Pixel,128.0,4,Android,5.00,No,No,No,Yes,38500
Oppo,A54,128.0,6,Android,6.51,No,No,No,No,38500
Google,Pixel,,4,Android,5.00,No,No,No,Yes,38500
Apple,iPhone 7,32.0,2,iOS,4.70,No,No,No,Yes,38500
Apple,iPhone 8,64.0,2,iOS,4.70,No,No,No,Yes,38500
Apple,iPhone 7,,2,iOS,4.70,No,No,No,No,38500
Samsung,Galaxy A21s,128.0,2,Android,6.50,No,No,No,No,38500
Apple,iPhone 7,,2,iOS,4.70,No,No,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,No,38500
Xiaomi,Redmi Note 9S,128.0,4,Android,6.67,Yes,Yes,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,Yes,38500
Apple,iPhone 12 Pro Max,128.0,6,iOS,6.68,No,No,No,Yes,38500
Apple,iPhone 6 Plus,128.0,1,iOS,5.50,No,No,No,No,38500
Samsung,Galaxy S9,,4,Android,5.80,No,No,No,No,38500
Apple,iPhone 7,32.0,2,iOS,4.70,No,No,No,No,38500
Huawei,Nova 7i,128.0,8.0,Android,6.40,Yes,Yes,No,Yes,38500
Xiaomi,Redmi Note 8 Pro,128.0,8,Android,6.53,Yes,Yes,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,No,38500
Samsung,Galaxy M21,128.0,6,Android,6.40,No,No,No,No,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,Yes,38500
Xiaomi,Redmi Note 8 Pro,128.0,8,Android,6.53,No,No,No,No,38500
Xiaomi,Mi 9T Pro,64.0,6,Android,6.39,Yes,No,No,Yes,38500
Samsung,Galaxy A50 S,,4,Android,6.40,Yes,No,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,No,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,No,38500
Samsung,Galaxy S9+,256.0,4,Android,6.20,No,Yes,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,No,38500
Samsung,Galaxy M31,,6,Android,6.40,Yes,Yes,No,Yes,38500
Samsung,Galaxy Note 8,,6,Android,6.30,No,Yes,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38500
Apple,iPhone 7,,2,iOS,4.70,No,No,No,Yes,38500
Samsung,Galaxy A21s,128.0,2,Android,6.50,Yes,Yes,No,Yes,38500
Samsung,Galaxy S8,,4,Android,5.80,No,Yes,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,No,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38500
Xiaomi,Redmi Note 8 Pro,128.0,8,Android,6.53,Yes,Yes,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,Yes,38500
Samsung,Galaxy A12,,2,Android,6.50,Yes,No,No,Yes,38500
Apple,iPhone 7,,2,iOS,4.70,No,No,No,Yes,38500
Samsung,Galaxy M31,128.0,6,Android,6.40,No,No,No,No,38500
Huawei,Nova 7i,,8.0,Android,6.40,Yes,Yes,No,Yes,38500
Xiaomi,Redmi Note 10,128.0,6,Android,6.43,No,No,Yes,No,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,Yes,38500
Xiaomi,Redmi Note 8 Pro,128.0,8,Android,6.53,Yes,Yes,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,Yes,Yes,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38500
Xiaomi,Redmi Note 9 Pro,,6,Android,6.67,Yes,Yes,No,Yes,38500
Xiaomi,Redmi Note 8 Pro,128.0,8,Android,6.53,Yes,No,No,Yes,38500
Huawei,Nova 7i,,8.0,Android,6.40,Yes,Yes,No,Yes,38500
Apple,iPhone 6 Plus,128.0,1,iOS,5.50,No,No,No,No,38500
Xiaomi,Redmi Note 9S,,4,Android,6.67,Yes,Yes,No,Yes,38500
Xiaomi,Redmi Note 9S,,4,Android,6.67,Yes,Yes,No,Yes,38500
Apple,iPhone 7,32.0,2,iOS,4.70,No,No,No,No,38500
LG,V50,128.0,8.0,Android,6.40,No,Yes,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,No,38500
Apple,iPhone 7,128.0,2,iOS,4.70,Yes,No,No,Yes,38500
Samsung,Galaxy A9,128.0,6,Android,6.30,No,Yes,No,Yes,38500
Apple,iPhone 7,,2,iOS,4.70,No,No,No,Yes,38500
Xiaomi,Redmi Note 9 Pro,128.0,6,Android,6.67,Yes,Yes,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,No,38500
Apple,iPhone 7,32.0,2,iOS,4.70,No,No,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,No,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,No,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,No,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,No,38500
Apple,iPhone 7,,2,iOS,4.70,No,Yes,No,Yes,38500
Apple,iPhone 7,,2,iOS,4.70,No,No,No,Yes,38500
Xiaomi,Redmi Note 9 Pro,128.0,6,Android,6.67,Yes,Yes,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,Yes,38500
Samsung,Galaxy M31,128.0,6,Android,6.40,No,No,No,No,38500
Apple,iPhone 7,128.0,2,iOS,4.70,Yes,Yes,No,Yes,38500
Huawei,Nova 7i,128.0,8.0,Android,6.40,Yes,Yes,No,Yes,38500
Apple,iPhone 7,32.0,2,iOS,4.70,No,No,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,Yes,Yes,No,Yes,38500
Samsung,Galaxy Note 8,,6,Android,6.30,Yes,Yes,No,Yes,38500
Apple,iPhone 7 Plus,32.0,3,iOS,5.50,No,Yes,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38500
Apple,iPhone 7,,2,iOS,4.70,No,Yes,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,Yes,Yes,No,No,38500
Apple,iPhone 7,128.0,2,iOS,4.70,Yes,Yes,No,Yes,38500
Apple,iPhone 7,,2,iOS,4.70,No,No,No,Yes,38500
Samsung,Galaxy M31,,6,Android,6.40,Yes,No,No,Yes,38500
Apple,iPhone 7,,2,iOS,4.70,No,Yes,No,Yes,38500
Apple,iPhone 7,,2,iOS,4.70,No,Yes,No,Yes,38500
Samsung,Galaxy M31,,6,Android,6.40,No,No,No,No,38500
Apple,iPhone 7,128.0,2,iOS,4.70,Yes,Yes,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,Yes,38500
Apple,iPhone 7,,2,iOS,4.70,No,Yes,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,Yes,38500
Apple,iPhone 7,,2,iOS,4.70,No,No,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,No,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,Yes,Yes,No,Yes,38500
Apple,iPhone 7,,2,iOS,4.70,No,No,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,Yes,38500
Apple,iPhone 7,,2,iOS,4.70,No,No,No,Yes,38500
Apple,iPhone 7,,2,iOS,4.70,No,No,No,Yes,38500
Apple,iPhone 7,,2,iOS,4.70,No,No,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38500
Xiaomi,Redmi Note 8 Pro,128.0,8,Android,6.53,Yes,Yes,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38500
Xiaomi,Redmi Note 9 Pro,128.0,6,Android,6.67,Yes,Yes,No,Yes,38500
Apple,iPhone 7,,2,iOS,4.70,No,Yes,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,Yes,38500
Samsung,Galaxy M12,,3,Android,6.50,Yes,Yes,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,No,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,No,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,No,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,No,38500
Xiaomi,Redmi Note 9S,128.0,4,Android,6.67,Yes,Yes,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,No,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,No,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,No,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,No,38500
Xiaomi,Redmi Note 9S,,4,Android,6.67,Yes,Yes,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,No,38500
Apple,iPhone 7,,2,iOS,4.70,No,Yes,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,No,38500
Xiaomi,Redmi Note 9,128.0,6,Android,6.53,Yes,Yes,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,No,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,No,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,Yes,38500
Samsung,Galaxy M31,,6,Android,6.40,Yes,Yes,No,Yes,38500
Apple,iPhone 7,32.0,2,iOS,4.70,No,No,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,Yes,Yes,No,Yes,38500
Oppo,F15,128.0,4,Android,6.40,Yes,Yes,No,Yes,38500
Apple,iPhone 7,,2,iOS,4.70,No,No,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,No,38500
Apple,iPhone 7,,2,iOS,4.70,No,No,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,No,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,No,38500
Samsung,Galaxy M21,128.0,6,Android,6.40,Yes,No,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,Yes,38500
Samsung,Galaxy M12,128.0,3,Android,6.50,Yes,Yes,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,No,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,No,38500
Huawei,Nova 7i,128.0,8.0,Android,6.40,Yes,Yes,No,Yes,38500
Google,Pixel,,4,Android,5.00,Yes,No,No,Yes,38500
Apple,iPhone 7,,2,iOS,4.70,No,No,No,No,38500
Samsung,Galaxy M31,128.0,6,Android,6.40,No,No,No,No,38500
Samsung,Galaxy S9,64.0,4,Android,5.80,No,Yes,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,Yes,Yes,No,Yes,38500
Samsung,Galaxy M31,128.0,6,Android,6.40,Yes,Yes,No,Yes,38500
Apple,iPhone 7,,2,iOS,4.70,No,No,No,Yes,38500
Samsung,Galaxy S8,,4,Android,5.80,No,No,No,No,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,No,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,No,38500
Apple,iPhone 7,,2,iOS,4.70,Yes,No,No,No,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,Yes,38500
Oppo,F17,,4,Android,6.44,Yes,Yes,No,Yes,38500
Samsung,Galaxy A9,,6,Android,6.30,Yes,Yes,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,No,38500
Samsung,Galaxy S9+,64.0,4,Android,6.20,Yes,Yes,No,Yes,38500
Apple,iPhone 7,,2,iOS,4.70,No,No,No,Yes,38500
Apple,iPhone 6S,,2,iOS,4.70,No,No,No,Yes,38500
Huawei,Nova 7 SE,,6.0,Android,6.50,Yes,Yes,No,Yes,38500
Xiaomi,Redmi Note 10,,6,Android,6.43,Yes,Yes,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,No,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,No,38500
Apple,iPhone 6S Plus,16.0,2,iOS,5.50,No,No,No,No,38500
Apple,iPhone 7,32.0,2,iOS,4.70,No,No,No,No,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,No,38500
Apple,iPhone 6S Plus,64.0,2,iOS,5.50,No,No,No,No,38500
Samsung,Galaxy S9,128.0,4,Android,5.80,No,Yes,No,Yes,38500
Apple,iPhone 7,,2,iOS,4.70,No,No,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,Yes,38500
Vivo,Y20s,128.0,4.0,Android,6.51,Yes,No,No,No,38500
Vivo,Y20s,128.0,4.0,Android,6.51,Yes,No,No,No,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,No,No,Yes,38500
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38501
Apple,iPhone 7,,2,iOS,4.70,No,Yes,No,Yes,38501
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38502
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38502
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38502
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38503
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38504
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38504
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38505
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38505
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38506
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38507
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38519
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38520
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38551
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38554
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38556
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38560
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38564
Apple,iPhone 7,128.0,2,iOS,4.70,No,Yes,No,Yes,38595
